UQNO,Geo_Type_Code,Province,Stratum,Metro_code
478100850000006601,Urban,Free State,40107,FS - Non-metro
799148470000018001,Urban,Gauteng,78107,GP - City of Tshwane
297103380000006101,Traditional,Eastern Cape,20211,EC - Non-metro
472104200000010002,Traditional,Free State,40201,FS - Non-metro
860102660000007101,Urban,Mpumalanga,80104,MP - Non-metro
797132980000001701,Urban,Gauteng,76107,GP - Ekurhuleni
514103310000007801,Farms,KwaZulu-Natal,50214,KZN - Non-metro
472101810000003801,Traditional,Free State,40201,FS - Non-metro
863100400000013601,Urban,Mpumalanga,80109,MP - Non-metro
984100950000035101,Traditional,Limpopo,90215,LP - Non-metro
598101900000019501,Urban,KwaZulu-Natal,50102,KZN - Non-metro
599132030000011101,Urban,KwaZulu-Natal,55105,KZN - eThekwini
969102910000007701,Traditional,Limpopo,90205,LP - Non-metro
296105310000001501,Traditional,Eastern Cape,20202,EC - Non-metro
179100770000012801,Urban,Western Cape,10109,WC - Non-metro
797126660000008501,Urban,Gauteng,76106,GP - Ekurhuleni
799137070000007201,Urban,Gauteng,78103,GP - City of Tshwane
797102150000009501,Urban,Gauteng,76107,GP - Ekurhuleni
199121310000012201,Urban,Western Cape,11105,WC - City of Cape Town
798127390000038601,Urban,Gauteng,77106,GP - City of Johannesburg
377100220000005801,Farms,Northern Cape,30301,NC - Non-metro
268101450000013201,Urban,Eastern Cape,20103,EC - Non-metro
590100210000022201,Traditional,KwaZulu-Natal,50217,KZN - Non-metro
868105040000017601,Urban,Mpumalanga,80110,MP - Non-metro
199128870000024201,Urban,Western Cape,11102,WC - City of Cape Town
260114020000008201,Traditional,Eastern Cape,22201,EC - Buffalo City
799115220000003701,Urban,Gauteng,78106,GP - City of Tshwane
877106740000008701,Traditional,Mpumalanga,80202,MP - Non-metro
599148650000004701,Traditional,KwaZulu-Natal,55201,KZN - eThekwini
469101070000004801,Urban,Free State,40106,FS - Non-metro
875101210000010201,Urban,Mpumalanga,80103,MP - Non-metro
463100610000014301,Urban,Free State,40105,FS - Non-metro
582102340000016501,Traditional,KwaZulu-Natal,50201,KZN - Non-metro
968109640000009601,Traditional,Limpopo,90201,LP - Non-metro
177100890000023301,Urban,Western Cape,10105,WC - Non-metro
966101130000017901,Traditional,Limpopo,90208,LP - Non-metro
199109240000013501,Urban,Western Cape,11108,WC - City of Cape Town
168100800000021701,Urban,Western Cape,10101,WC - Non-metro
667102640000018201,Traditional,North West,60205,NW - Non-metro
964100510000010901,Traditional,Limpopo,90210,LP - Non-metro
982102480000025501,Traditional,Limpopo,90401,LP - Non-metro
874106600000022901,Urban,Mpumalanga,80107,MP - Non-metro
581101670000002901,Traditional,KwaZulu-Natal,50209,KZN - Non-metro
278100840000016301,Urban,Eastern Cape,20104,EC - Non-metro
581100850000002601,Traditional,KwaZulu-Natal,50210,KZN - Non-metro
876103770000010501,Traditional,Mpumalanga,80205,MP - Non-metro
199115180000022701,Urban,Western Cape,11105,WC - City of Cape Town
499107770000021801,Urban,Free State,44102,FS - Mangaung
798120160000025401,Urban,Gauteng,77102,GP - City of Johannesburg
677104320000000801,Urban,North West,60401,NW - Non-metro
468100470000008802,Urban,Free State,40104,FS - Non-metro
877109200000012001,Traditional,Mpumalanga,80202,MP - Non-metro
592104160000007601,Urban,KwaZulu-Natal,50109,KZN - Non-metro
266100620000001501,Urban,Eastern Cape,20103,EC - Non-metro
677107430000004801,Urban,North West,60105,NW - Non-metro
174100270000006901,Urban,Western Cape,10101,WC - Non-metro
381100470000017701,Urban,Northern Cape,30104,NC - Non-metro
599102690000004801,Urban,KwaZulu-Natal,55104,KZN - eThekwini
660101470000001801,Traditional,North West,60204,NW - Non-metro
760106990000011201,Urban,Gauteng,70101,GP - Non-metro
297102640000012001,Traditional,Eastern Cape,20216,EC - Non-metro
799149450000019101,Traditional,Gauteng,78201,GP - City of Tshwane
968104270000014201,Traditional,Limpopo,90213,LP - Non-metro
597101020000012201,Traditional,KwaZulu-Natal,50217,KZN - Non-metro
662110340000005101,Urban,North West,60107,NW - Non-metro
799102120000030501,Urban,Gauteng,78113,GP - City of Tshwane
964100820000006901,Traditional,Limpopo,90213,LP - Non-metro
576101200000023101,Traditional,KwaZulu-Natal,50206,KZN - Non-metro
281102290000001701,Urban,Eastern Cape,20105,EC - Non-metro
199119770000012501,Urban,Western Cape,11103,WC - City of Cape Town
983101400000006901,Traditional,Limpopo,90210,LP - Non-metro
478102150000008701,Urban,Free State,40103,FS - Non-metro
471100520000005801,Urban,Free State,40105,FS - Non-metro
594101260000013801,Traditional,KwaZulu-Natal,50206,KZN - Non-metro
260111580000021801,Urban,Eastern Cape,22104,EC - Buffalo City
299114210000006301,Urban,Eastern Cape,23103,EC - Nelson Mandela Bay
799148110100001801,Urban,Gauteng,78108,GP - City of Tshwane
976102890000010301,Traditional,Limpopo,90209,LP - Non-metro
799148310000013401,Urban,Gauteng,78107,GP - City of Tshwane
978101720000003301,Traditional,Limpopo,90204,LP - Non-metro
499106610000016601,Urban,Free State,44102,FS - Mangaung
199142050000013001,Urban,Western Cape,11113,WC - City of Cape Town
677107800000003701,Farms,North West,60301,NW - Non-metro
798129730000004301,Urban,Gauteng,77113,GP - City of Johannesburg
472104200000006801,Traditional,Free State,40201,FS - Non-metro
760108380000014501,Urban,Gauteng,70102,GP - Non-metro
866100280000007801,Urban,Mpumalanga,80109,MP - Non-metro
467101350000007201,Urban,Free State,40401,FS - Non-metro
677104320000012001,Urban,North West,60401,NW - Non-metro
