ID,UQNO,Q12Gender,Q13Age,Q14Population,Q15Mothaliv,Q16Mothparthh,Q17Fathaliv,Q18Fathparthh,Q19G_Parparthh,Q22Attend,Q23Eduinst,Q24AGE_GR1,Q25Miss_Day,Q26Miss_Rsn,Q27Daysabsent,Q28Everattend,Q29Whynot,Q210Age_Gr1,Q211Ageleft,Q212Whyleft,Q51AFARMWRK_W,Q51ATIME,Q51BFETCHWATER_W,Q51BTIME,Q51CFETCHWOOD_W,Q51CTIME,Q51DPRODHHGDS_W,Q51DTIME,Q51ECONSTRUC_W,Q51ETIME,Q51FCATCHFOOD_W,Q51FTIME,Q52ABEG_LSTW,Q52BBEG_LSTYR,Q53AFARMWRK_Y,Q53BFETCHWATER_Y,Q53CFETCHWOOD_Y,Q53DPRODHHGDS_Y,Q53ECONSTRUC_Y,Q53FCATCHFOOD_Y,Q54TIME,Q71ACOOK,Q71BCLEAN,Q71CLAUNDRY,Q71DCHILDMIND,Q71EMAINTENANCE,Q71FSHOP,Q71GOTHR,Q72TIME,Q73ATTEND,Q741AFTERSCH,Q742BEFORESCH,Q743WEEKEND,Q75ACLEAN,Q75BMAINTENANCE,Q75CGARDEN,Q75DMARK,Q75EHOUSE,Q75FOTHR,Q76TIME,Q77ADIF_CTCHUP,Q77BNOTIME,Q77CCONCENTRATE,Q77DPUNCTUAL,Q77ELEISURE,Q78ASUBCODE,Q78BSUBCODE,Geo_Type_Code,Province,Stratum,Metro_code
12807,293102410000028701,Female,5,African/Black,Yes,Yes,Yes,No,No,Yes,"Pre-school (including day care, crèche, pre-primary, ECD centre)",,No,,10 to 19 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,English First Additional Language,Arts & Culture,Traditional,Eastern Cape,20217,EC - Non-metro
12808,976103160000009001,Female,14,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,5.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,2.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,Sepedi Home Language,English First Additional Language,Traditional,Limpopo,90204,LP - Non-metro
12809,562100490000007801,Female,13,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,Yes,Yes,No,No,Yes,No,3.0,Yes,Yes,No,Yes,Yes,No,No,No,No,No,1.0,No,No,No,No,No,Technology,Natural Sciences,Traditional,KwaZulu-Natal,50215,KZN - Non-metro
12810,599131350000022701,Male,11,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,1.0,Yes,No,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,English First Additional Language,Mathematics,Traditional,KwaZulu-Natal,55201,KZN - eThekwini
12811,299104150000008101,Female,10,Coloured,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,7.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,English First Additional Language,Mathematics,Urban,Eastern Cape,23102,EC - Nelson Mandela Bay
12812,199142970000003901,Female,13,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,5.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,10.0,Yes,Yes,No,Yes,No,No,No,Yes,No,No,1.0,No,No,No,No,No,Physical Sciences,English First Additional Language,Urban,Western Cape,11114,WC - City of Cape Town
12813,799105450000004201,Female,17,White,Yes,Yes,Yes,Yes,No,Yes,Higher educational institution (University/University of Technology),7.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,2.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,Mathematics,Life Sciences,Urban,Gauteng,78112,GP - City of Tshwane
12814,799141260000011501,Female,7,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,Yes,No,No,No,No,No,1.0,No,No,No,No,No,English First Additional Language,Mathematics,Urban,Gauteng,78105,GP - City of Tshwane
12815,478101600000010201,Female,16,African/Black,Yes,Yes,No,,No,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,Yes,No,No,No,2.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,Yes,Yes,Business Studies,English First Additional Language,Urban,Free State,40102,FS - Non-metro
12816,664100440000017201,Male,7,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,1.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,Setswana Home Language,English First Additional Language,Traditional,North West,60207,NW - Non-metro
12817,591100710000011801,Female,15,African/Black,No,,Yes,No,Yes,Yes,Primary or secondary school,6.0,Yes,Illness   ,1 to 4 days,,,,,,No,,Yes,2.0,Yes,1.0,No,,No,,No,,No,No,Yes,Yes,Yes,No,No,No,5.0,Yes,Yes,Yes,Yes,No,Yes,No,4.0,Yes,Yes,No,Yes,Yes,No,No,No,No,No,0.0,No,No,No,No,No,English First Additional Language,Social Sciences,Traditional,KwaZulu-Natal,50216,KZN - Non-metro
12818,468101340000012701,Male,7,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,Yes,Illness   ,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,3.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,Mathematics,Afrikaans First Additional Language,Urban,Free State,40104,FS - Non-metro
12819,360101890000014401,Female,16,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,Yes,Illness   ,1 to 4 days,,,,,,No,,Yes,3.0,Yes,5.0,No,,No,,No,,No,No,No,Yes,Yes,No,No,No,16.0,Yes,No,Yes,No,No,Yes,No,4.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,English First Additional Language,Setswana Home Language,Traditional,Northern Cape,30201,NC - Non-metro
12820,270107020000017601,Female,8,African/Black,Yes,No,Yes,No,No,Yes,Primary or secondary school,5.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,IsiXhosa Home Language,Mathematics,Traditional,Eastern Cape,20219,EC - Non-metro
12821,797144970000040601,Male,13,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,Yes,No,Yes,No,3.0,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,1.0,No,No,No,No,No,Natural Sciences,Mathematics,Urban,Gauteng,76103,GP - Ekurhuleni
12822,871101870000008701,Male,5,African/Black,Yes,Yes,No,,Yes,Yes,"Pre-school (including day care, crèche, pre-primary, ECD centre)",,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,0.0,Yes,No,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,Mathematics,English First Additional Language,Urban,Mpumalanga,80108,MP - Non-metro
12823,278100640000005201,Female,16,African/Black,Yes,Yes,No,,No,Yes,Primary or secondary school,7.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,No,No,Yes,No,2.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,Mathematics,Natural Sciences,Urban,Eastern Cape,20102,EC - Non-metro
12824,760109410000017201,Female,17,African/Black,Yes,No,No,,Yes,Yes,Primary or secondary school,6.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,No,No,No,No,6.0,Yes,Yes,Yes,Yes,No,No,No,No,No,No,,No,No,No,No,Yes,English First Additional Language,Natural Sciences,Urban,Gauteng,70108,GP - Non-metro
12825,277100540000018001,Female,11,Coloured,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,7.0,No,,0 days,,,,,,No,,Yes,1.0,No,,No,,No,,No,,No,No,No,Yes,No,No,No,No,1.0,Yes,Yes,Yes,No,No,No,No,2.0,Yes,No,No,Yes,No,Yes,No,No,No,No,1.0,No,No,No,No,No,Afrikaans First Additional Language,Mathematics,Urban,Eastern Cape,20102,EC - Non-metro
12826,292103210000003701,Male,10,African/Black,Yes,No,Yes,Yes,Yes,Yes,Primary or secondary school,6.0,Yes,No transport,1 to 4 days,,,,,,Yes,3.0,Yes,4.0,No,,No,,No,,Yes,7.0,No,No,Yes,Yes,Yes,No,No,Yes,14.0,Yes,Yes,Yes,Yes,No,Yes,No,6.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,IsiXhosa Home Language,English First Additional Language,Traditional,Eastern Cape,20213,EC - Non-metro
12827,968101630000008201,Male,10,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,Yes,No,No,No,No,No,0.0,No,No,No,No,No,Mathematics,Tshivenda Home Language,Traditional,Limpopo,90203,LP - Non-metro
12828,799116700000007001,Male,17,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,Yes,No,2.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,English First Additional Language,Physical Sciences,Urban,Gauteng,78106,GP - City of Tshwane
12829,797123110000017201,Male,16,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,2.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,Mathematics,English First Additional Language,Urban,Gauteng,76105,GP - Ekurhuleni
12830,662105550000004301,Male,12,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,7.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,2.0,Yes,Yes,No,Yes,Yes,No,No,No,No,No,1.0,No,No,No,No,No,Setswana Home Language,Life Skills,Urban,North West,60101,NW - Non-metro
12831,874109990000014101,Male,17,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,No,No,Yes,No,5.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,English First Additional Language,SiSwati Home Language,Traditional,Mpumalanga,80205,MP - Non-metro
12832,797104740000003201,Female,7,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,2.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,English First Additional Language,English First Additional Language,Urban,Gauteng,76108,GP - Ekurhuleni
12833,982105930000014201,Male,12,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,1.0,Yes,Yes,No,Yes,Yes,No,No,No,No,No,1.0,No,No,No,No,No,English First Additional Language,Sepedi Home Language,Traditional,Limpopo,90216,LP - Non-metro
12834,272100510000002601,Male,10,African/Black,Yes,No,Do not know,,Yes,Yes,Primary or secondary school,6.0,No,,1 to 4 days,,,,,,No,,Yes,1.0,No,,No,,No,,No,,No,No,No,Yes,Yes,No,No,No,2.0,Yes,Yes,Yes,No,No,Yes,No,2.0,Yes,Yes,No,Yes,No,Yes,No,No,No,No,0.0,Yes,No,No,No,No,Mathematics,IsiXhosa Home Language,Traditional,Eastern Cape,20220,EC - Non-metro
12835,467108560000024901,Female,14,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,No,No,Yes,No,1.0,Yes,Yes,No,Yes,Yes,No,No,No,No,No,0.0,No,No,No,No,No,Mathematics,English First Additional Language,Urban,Free State,40102,FS - Non-metro
12836,667104580000014001,Female,14,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,5.0,Yes,Yes,No,Yes,Yes,No,No,No,No,No,3.0,No,No,No,No,No,English First Additional Language,Life Orientation,Urban,North West,60104,NW - Non-metro
12837,499105500000003101,Male,6,African/Black,Yes,Yes,Yes,Yes,No,No,,,,,,No,Too old/young,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,Urban,Free State,44101,FS - Mangaung
12838,381100390000003901,Male,15,Coloured,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,7.0,Yes,Illness   ,5 to 9 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,Yes,No,3.0,Yes,Yes,Yes,Yes,No,No,No,No,No,No,,No,No,No,No,No,Afrikaans First Additional Language,English First Additional Language,Urban,Northern Cape,30102,NC - Non-metro
12839,581100590000014901,Male,5,African/Black,Yes,Yes,Yes,No,No,Yes,"Pre-school (including day care, crèche, pre-primary, ECD centre)",,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,Life Skills,Mathematics,Traditional,KwaZulu-Natal,50213,KZN - Non-metro
12840,579101080000015001,Male,9,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,Yes,Yes,No,No,Yes,No,3.0,Yes,No,No,Yes,No,Yes,No,No,No,No,1.0,No,No,No,No,No,English First Additional Language,Mathematics,Urban,KwaZulu-Natal,50107,KZN - Non-metro
12841,575102880000013601,Female,16,African/Black,Yes,Yes,Yes,Yes,Yes,Yes,Primary or secondary school,6.0,Yes,Looking after a sick household member  ,1 to 4 days,,,,,,No,,Yes,3.0,No,,No,,No,,No,,No,No,No,Yes,No,No,No,No,3.0,Yes,Yes,Yes,Yes,No,Yes,No,3.0,Yes,Yes,No,Yes,No,Yes,No,No,No,No,1.0,No,No,No,No,No,Social Sciences,Mathematics,Traditional,KwaZulu-Natal,50208,KZN - Non-metro
12842,576102350000012801,Female,15,African/Black,Yes,Yes,Yes,Yes,Yes,Yes,Primary or secondary school,7.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,1.0,Yes,Yes,No,Yes,No,Yes,No,No,No,No,1.0,No,No,No,No,No,Mathematics,Afrikaans First Additional Language,Farms,KwaZulu-Natal,50301,KZN - Non-metro
12843,273101720000013101,Male,9,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,Yes,No,1.0,Yes,Yes,No,Yes,Yes,No,No,No,No,No,1.0,No,No,No,No,No,Mathematics,IsiXhosa Home Language,Urban,Eastern Cape,20105,EC - Non-metro
12844,580103690000005201,Female,9,African/Black,Yes,No,Yes,Yes,Yes,Yes,Primary or secondary school,7.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,2.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,Life Skills,IsiZulu Home Language,Traditional,KwaZulu-Natal,50211,KZN - Non-metro
12845,873101640000012101,Female,11,African/Black,Yes,Yes,Yes,Yes,Yes,Yes,Primary or secondary school,7.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,2.0,Yes,Yes,No,No,Yes,No,No,No,No,No,1.0,No,No,No,No,No,English First Additional Language,Arts & Culture,Urban,Mpumalanga,80102,MP - Non-metro
12846,524104460000009101,Male,9,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,Yes,0.0,No,,No,,No,,No,,No,No,No,Yes,No,No,No,No,0.0,Yes,Yes,No,No,No,Yes,No,0.0,Yes,Yes,No,Yes,Yes,No,No,No,No,No,0.0,No,No,No,No,No,IsiZulu Home Language,English First Additional Language,Urban,KwaZulu-Natal,50102,KZN - Non-metro
12847,798166420000011401,Male,6,African/Black,Yes,Yes,No,,Yes,Yes,Primary or secondary school,6.0,Yes,Teacher was absent,5 to 9 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,English First Additional Language,Sepedi Home Language,Urban,Gauteng,77101,GP - City of Johannesburg
12848,588100340000015501,Female,10,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,3.0,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,1.0,Yes,No,No,No,No,IsiZulu Home Language,Life Orientation,Traditional,KwaZulu-Natal,50214,KZN - Non-metro
12849,593100830000010601,Female,6,African/Black,Yes,Yes,Yes,Yes,No,Yes,"Pre-school (including day care, crèche, pre-primary, ECD centre)",,Yes,"Other, specify",1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,0.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,Arts & Culture,English First Additional Language,Traditional,KwaZulu-Natal,50215,KZN - Non-metro
12850,599103520000000901,Female,12,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,Yes,No,1.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,English First Additional Language,Mathematics,Urban,KwaZulu-Natal,55104,KZN - eThekwini
12851,290106610000023001,Male,15,African/Black,Yes,No,Yes,No,No,Yes,Primary or secondary school,6.0,No,,1 to 4 days,,,,,,No,,Yes,3.0,No,,No,,No,,No,,No,No,No,Yes,No,No,No,No,3.0,Yes,Yes,Yes,No,No,Yes,No,5.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,English First Additional Language,Mathematics,Traditional,Eastern Cape,20211,EC - Non-metro
12852,799148220000004901,Male,14,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,7.0,No,,5 to 9 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,5.0,Yes,Yes,No,Yes,Yes,No,No,No,No,No,1.0,No,No,No,No,No,Mathematics,Accounting,Urban,Gauteng,78108,GP - City of Tshwane
12853,877109090000002401,Female,14,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,Yes,1.0,No,,No,,No,,Yes,1.0,No,No,No,Yes,No,No,No,Yes,1.0,Yes,Yes,Yes,No,No,Yes,No,10.0,Yes,No,No,Yes,Yes,No,No,No,No,No,1.0,Yes,No,No,No,No,Life Orientation,English First Additional Language,Traditional,Mpumalanga,80202,MP - Non-metro
12854,874109990000012301,Female,11,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,7.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,Yes,No,No,No,No,5.0,Yes,Yes,No,Yes,No,Yes,No,4.0,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,1.0,Yes,No,Yes,Yes,Yes,English First Additional Language,Life Skills,Traditional,Mpumalanga,80205,MP - Non-metro
12855,168101490000004401,Male,6,Coloured,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,7.0,Yes,Illness   ,5 to 9 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,1.0,Yes,Yes,No,No,No,No,Yes,No,No,No,1.0,No,No,No,No,No,Mathematics,Afrikaans First Additional Language,Farms,Western Cape,10301,WC - Non-metro
12856,585100750000006901,Female,11,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,4.0,Yes,No,No,Yes,Yes,No,No,No,No,No,1.0,No,No,Yes,Yes,No,English First Additional Language,Mathematics,Traditional,KwaZulu-Natal,50208,KZN - Non-metro
12857,293103360000001401,Female,13,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,,0 days,,,,,,No,,Yes,5.0,Yes,2.0,No,,No,,No,,No,No,No,Yes,Yes,No,No,No,10.0,Yes,Yes,Yes,Yes,No,Yes,No,8.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,English First Additional Language,Social Sciences,Traditional,Eastern Cape,20215,EC - Non-metro
12858,270103180000020601,Female,10,African/Black,Yes,No,Yes,No,No,Yes,Primary or secondary school,7.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,Yes,No,Yes,No,Yes,No,6.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,Yes,No,No,Mathematics,English First Additional Language,Traditional,Eastern Cape,20207,EC - Non-metro
12859,299108720000009601,Male,11,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,English First Additional Language,Mathematics,Urban,Eastern Cape,23103,EC - Nelson Mandela Bay
12860,593100990000026701,Male,5,African/Black,Yes,No,Yes,No,Yes,Yes,"Pre-school (including day care, crèche, pre-primary, ECD centre)",,No,,5 to 9 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,Mathematics,Other,Traditional,KwaZulu-Natal,50217,KZN - Non-metro
12861,581100590000006901,Female,12,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,8.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,Yes,Yes,Yes,No,Yes,No,0.0,Yes,Yes,No,Yes,Yes,No,No,No,No,No,2.0,No,Yes,No,No,No,English First Additional Language,Mathematics,Traditional,KwaZulu-Natal,50213,KZN - Non-metro
12862,472102030000005001,Male,9,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,7.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,1.0,Yes,Yes,No,Yes,Yes,No,No,No,No,No,1.0,No,No,No,No,No,Sesotho Home Language,English First Additional Language,Traditional,Free State,40201,FS - Non-metro
12863,270103770000004701,Male,17,African/Black,Yes,Yes,No,,No,Yes,Primary or secondary school,5.0,No,,1 to 4 days,,,,,,Yes,4.0,No,,Yes,2.0,No,,No,,No,,No,No,Yes,No,Yes,No,No,No,34.0,No,Yes,Yes,No,No,Yes,No,4.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,English First Additional Language,Mathematics,Traditional,Eastern Cape,20209,EC - Non-metro
12864,978101460000004201,Female,15,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,Yes,Illness   ,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,No,No,Yes,No,1.0,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,1.0,No,No,No,No,No,English First Additional Language,Mathematics,Traditional,Limpopo,90216,LP - Non-metro
12865,292104190000012601,Male,13,African/Black,Yes,Yes,No,,No,Yes,Primary or secondary school,5.0,Yes,Illness   ,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,Yes,Yes,No,No,No,No,3.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,Yes,No,No,Life Skills,Geography,Traditional,Eastern Cape,20214,EC - Non-metro
12866,760112640000007901,Male,17,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,,5 to 9 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,No,Yes,No,No,Yes,No,2.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,Geography,Tourism,Urban,Gauteng,70102,GP - Non-metro
12867,599131970000047201,Male,16,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,,10 to 19 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,Yes,No,Yes,No,4.0,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,2.0,Yes,Yes,Yes,No,No,English First Additional Language,Mathematics,Urban,KwaZulu-Natal,55104,KZN - eThekwini
12868,577100850000012501,Male,7,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,1.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,Yes,No,Yes,No,No,IsiZulu Home Language,Mathematics,Traditional,KwaZulu-Natal,50218,KZN - Non-metro
12869,499103270000014501,Female,12,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,Yes,No,Yes,No,2.0,Yes,Yes,No,Yes,Yes,No,No,No,No,No,2.0,No,No,No,No,No,Mathematics,English First Additional Language,Urban,Free State,44101,FS - Mangaung
